id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a1a385,Snug,Snug,TAS,Kingborough,,Suburb/Locality,-43.06000137,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a385,http://tlcmap.org/ghap,1288
a1a3a7,Somerset,Somerset,TAS,Waratah-Wynyard,,Suburb/Locality,-41.04000092,145.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3a7,http://tlcmap.org/ghap,1288
a1a3aa,Sommers Bay,Sommers Bay,TAS,Tasman,,District1,-42.97000122,147.8300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a3aa,http://tlcmap.org/ghap,1288
a1a3b2,Sorell,Sorell,TAS,Sorell,,Municipality/City,-42.781,147.69,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1a3b2,http://tlcmap.org/ghap,1288
a1a3b5,Sorell Creek,Sorell Creek,TAS,Derwent Valley,,Suburb/Locality,-42.77999878,147.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3b5,http://tlcmap.org/ghap,1288
a1a3bc,South Arm,South Arm,TAS,Clarence,,Suburb/Locality,-43.02000046,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3bc,http://tlcmap.org/ghap,1288
a1a3cb,South Bruny,South Bruny,TAS,Kingborough,,Suburb/Locality,-43.40000153,147.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3cb,http://tlcmap.org/ghap,1288
a1a3ce,South Burnie,South Burnie,TAS,Burnie,,Suburb/Locality,-41.06000137,145.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3ce,http://tlcmap.org/ghap,1288
a1a3d2,South Calder,South Calder,TAS,Waratah-Wynyard,,District1,-41.08000183,145.6399994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a3d2,http://tlcmap.org/ghap,1288
a1a3ee,South Elliott,South Elliott,TAS,Waratah-Wynyard,,District1,-41.11000061,145.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3ee,http://tlcmap.org/ghap,1288
a1a3f3,South Forest,South Forest,TAS,Circular Head,,Suburb/Locality,-40.88000107,145.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3f3,http://tlcmap.org/ghap,1288
a1a3f4,South Franklin,South Franklin,TAS,Huon Valley,,"Locality, Unbounded",-43.09999847,146.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3f4,http://tlcmap.org/ghap,1288
a1a3fa,South Hobart,South Hobart,TAS,Hobart,,Suburb/Locality,-42.88999939,147.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a3fa,http://tlcmap.org/ghap,1288
a1a400,South Launceston,South Launceston,TAS,Launceston,,Suburb/Locality,-41.45000076,147.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a400,http://tlcmap.org/ghap,1288
a1a407,South Mount Cameron,South Mount Cameron,TAS,Dorset,,Suburb/Locality,-41.02000046,147.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a407,http://tlcmap.org/ghap,1288
a1a408,South Nietta,South Nietta,TAS,Central Coast,,Suburb/Locality,-41.40000153,146.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a408,http://tlcmap.org/ghap,1288
a1a409,South Norwood,South Norwood,TAS,Launceston,,"Locality, Unbounded",-41.45999908,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a409,http://tlcmap.org/ghap,1288
a1a410,South Preston,South Preston,TAS,Central Coast,,Suburb/Locality,-41.33000183,146.0500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a410,http://tlcmap.org/ghap,1288
a1a411,South Queenstown,South Queenstown,TAS,West Coast,,"Locality, Unbounded",-42.09000015,145.5399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a411,http://tlcmap.org/ghap,1288
a1a415,South Riana,South Riana,TAS,Central Coast,,Suburb/Locality,-41.22999954,145.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a415,http://tlcmap.org/ghap,1288
a1a417,South Spreyton,South Spreyton,TAS,Kentish,,Suburb/Locality,-41.25,146.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a417,http://tlcmap.org/ghap,1288
a1a418,South Springfield,South Springfield,TAS,Dorset,,Suburb/Locality,-41.24000168,147.5,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a418,http://tlcmap.org/ghap,1288
a1a423,Southbridge,Southbridge,TAS,Huon Valley,,District1,-43.02999878,147.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a423,http://tlcmap.org/ghap,1288
a1a42b,Southern Midlands,Southern Midlands,TAS,Southern Midlands,,Municipality/City,-42.434,147.401,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1a42b,http://tlcmap.org/ghap,1288
a1a42f,Southport,Southport,TAS,Huon Valley,,Suburb/Locality,-43.43000031,146.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a42f,http://tlcmap.org/ghap,1288
a1a433,Southport Lagoon,Southport Lagoon,TAS,Huon Valley,,Suburb/Locality,-43.47999954,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a433,http://tlcmap.org/ghap,1288
a1a43a,Southwest,Southwest,TAS,,,Suburb/Locality,-42.84999847,146.1399994,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1a43a,http://tlcmap.org/ghap,1288
a1a43f,Spalford,Spalford,TAS,Central Coast,,Suburb/Locality,-41.22999954,146.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a43f,http://tlcmap.org/ghap,1288
a1a48b,Sprent,Sprent,TAS,Central Coast,,Suburb/Locality,-41.25999832,146.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a48b,http://tlcmap.org/ghap,1288
a1a490,Spreyton,Spreyton,TAS,Devonport,,Suburb/Locality,-41.22000122,146.3399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a490,http://tlcmap.org/ghap,1288
a1a497,Spring Beach,Spring Beach,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.56999969,147.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a497,http://tlcmap.org/ghap,1288
a1a4a3,Springdale,Springdale,TAS,Glenorchy,,District1,-42.84999847,147.1699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4a3,http://tlcmap.org/ghap,1288
a1a4a5,Springfield,Springfield,TAS,Dorset,,Suburb/Locality,-41.20999908,147.4799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4a5,http://tlcmap.org/ghap,1288
a1a4a8,Springhill Bottom,Springhill Bottom,TAS,Southern Midlands,,District1,-42.54999924,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4a8,http://tlcmap.org/ghap,1288
a1a4c2,Squeaking Point,Squeaking Point,TAS,Latrobe,,Suburb/Locality,-41.18000031,146.5599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4c2,http://tlcmap.org/ghap,1288
a1a4c9,St Albans,St Albans,TAS,Dorset,,Historical locality,-40.93999863,147.2599945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a4c9,http://tlcmap.org/ghap,1288
a1a4dc,St Helens,St Helens,TAS,Break O'Day,,Suburb/Locality,-41.31999969,148.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4dc,http://tlcmap.org/ghap,1288
a1a4e6,St Leonards,St Leonards,TAS,Launceston,,Suburb/Locality,-41.45000076,147.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4e6,http://tlcmap.org/ghap,1288
a1a4e9,St Marys,St Marys,TAS,Break O'Day,,Suburb/Locality,-41.58000183,148.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4e9,http://tlcmap.org/ghap,1288
a1a4f6,St Patricks River,St Patricks River,TAS,Launceston,,District1,-41.31999969,147.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a4f6,http://tlcmap.org/ghap,1288
a1a525,Stanley,Stanley,TAS,Circular Head,,Suburb/Locality,-40.75999832,145.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a525,http://tlcmap.org/ghap,1288
a1a551,Staverton,Staverton,TAS,Kentish,,Suburb/Locality,-41.43999863,146.1799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a551,http://tlcmap.org/ghap,1288
a1a567,Stella Siding,Stella Siding,TAS,West Coast,,Historical locality,-42.13000107,145.3200073,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a567,http://tlcmap.org/ghap,1288
a1a570,Steppes,Steppes,TAS,Central Highlands,,Suburb/Locality,-42.09999847,146.8899994,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1a570,http://tlcmap.org/ghap,1288
a1a582,Stieglitz,Stieglitz,TAS,Break O'Day,,Suburb/Locality,-41.31999969,148.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a582,http://tlcmap.org/ghap,1288
a1a5bc,Stonehenge,Stonehenge,TAS,Southern Midlands,,Suburb/Locality,-42.38999939,147.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5bc,http://tlcmap.org/ghap,1288
a1a5c5,Stonor,Stonor,TAS,Southern Midlands,,Suburb/Locality,-42.40000153,147.3899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5c5,http://tlcmap.org/ghap,1288
a1a5d7,Stony Head,Stony Head,TAS,George Town,,Suburb/Locality,-41.02999878,146.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5d7,http://tlcmap.org/ghap,1288
a1a5e3,Stony Rise,Stony Rise,TAS,Devonport,,Suburb/Locality,-41.18999863,146.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5e3,http://tlcmap.org/ghap,1288
a1a5ea,Stoodley,Stoodley,TAS,Kentish,,Suburb/Locality,-41.38000107,146.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5ea,http://tlcmap.org/ghap,1288
a1a5f5,Stormlea,Stormlea,TAS,Tasman,,Suburb/Locality,-43.16999817,147.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5f5,http://tlcmap.org/ghap,1288
a1a5fb,Storys Creek,Storys Creek,TAS,Northern Midlands,,Populated Place,-41.63000107,147.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a5fb,http://tlcmap.org/ghap,1288
a1a600,Stowport,Stowport,TAS,Burnie,,Suburb/Locality,-41.11000061,145.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a600,http://tlcmap.org/ghap,1288
a1a603,Strahan,Strahan,TAS,West Coast,,Suburb/Locality,-42.15000153,145.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a603,http://tlcmap.org/ghap,1288
a1a60c,Strathblane,Strathblane,TAS,Huon Valley,,Suburb/Locality,-43.33000183,146.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a60c,http://tlcmap.org/ghap,1288
a1a610,Strathgordon,Strathgordon,TAS,Derwent Valley,,Suburb/Locality,-42.75999832,146.0500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a610,http://tlcmap.org/ghap,1288
a1a618,Strickland,Strickland,TAS,Central Highlands,,Suburb/Locality,-42.36999893,146.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a618,http://tlcmap.org/ghap,1288
a1a636,Strzelecki,Strzelecki,TAS,Flinders,,Suburb/Locality,-40.22000122,148.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a636,http://tlcmap.org/ghap,1288
a1a648,Styx,Styx,TAS,Derwent Valley,,Suburb/Locality,-42.81000137,146.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a648,http://tlcmap.org/ghap,1288
a1a667,Sulphur Creek,Sulphur Creek,TAS,Central Coast,,Suburb/Locality,-41.09000015,146.0200043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a667,http://tlcmap.org/ghap,1288
a1a671,Summerhill,Summerhill,TAS,Meander Valley,,Suburb/Locality,-41.45999908,147.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a671,http://tlcmap.org/ghap,1288
a1a672,Summerleas,Summerleas,TAS,Kingborough,,District1,-42.95000076,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a672,http://tlcmap.org/ghap,1288
a1a687,Sunnyside,Sunnyside,TAS,Kentish,,Suburb/Locality,-41.38000107,146.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a687,http://tlcmap.org/ghap,1288
a1a698,Surges Bay,Surges Bay,TAS,Huon Valley,,Suburb/Locality,-43.20999908,146.9799957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a698,http://tlcmap.org/ghap,1288
a1a69e,Surprise Bay,Surprise Bay,TAS,King Island,,Suburb/Locality,-40.11000061,143.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a69e,http://tlcmap.org/ghap,1288
a1a6b2,Surveyors Bay,Surveyors Bay,TAS,Huon Valley,,Suburb/Locality,-43.27000046,147.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6b2,http://tlcmap.org/ghap,1288
a1a6dd,Swan Bay,Swan Bay,TAS,Launceston,,Suburb/Locality,-41.27999878,147.0099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6dd,http://tlcmap.org/ghap,1288
a1a6ec,Swan Point,Swan Point,TAS,West Tamar,,Suburb/Locality,-41.25,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6ec,http://tlcmap.org/ghap,1288
a1a6f0,Swanage,Swanage,TAS,Dorset,,District1,-40.95000076,147.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6f0,http://tlcmap.org/ghap,1288
a1a6f3,Swansea,Swansea,TAS,Glamorgan-Spring Bay,,Suburb/Locality,-42.11999893,148.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6f3,http://tlcmap.org/ghap,1288
a1a6f6,Swanston,Swanston,TAS,Southern Midlands,,Suburb/Locality,-42.34999847,147.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a6f6,http://tlcmap.org/ghap,1288
a1a724,Table Cape,Table Cape,TAS,Waratah-Wynyard,,Suburb/Locality,-40.95000076,145.6999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a724,http://tlcmap.org/ghap,1288
a1a73c,Takone,Takone,TAS,Waratah-Wynyard,,Suburb/Locality,-41.15999985,145.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a73c,http://tlcmap.org/ghap,1288
a1a73e,Takone West,Takone West,TAS,Waratah-Wynyard,,District1,-41.382,145.496,TAS LGA,Only accurate to LGA,Superseded,,,,http://tlcmap.org/ghap/search?id=a1a73e,http://tlcmap.org/ghap,1288
a1a73f,Talawa,Talawa,TAS,Dorset,,Suburb/Locality,-41.27000046,147.7100067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a73f,http://tlcmap.org/ghap,1288
a1a754,Tanina,Tanina,TAS,Southern Midlands,,District1,-42.63999939,147.0299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a754,http://tlcmap.org/ghap,1288
a1a75e,Taranna,Taranna,TAS,Tasman,,Suburb/Locality,-43.04999924,147.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a75e,http://tlcmap.org/ghap,1288
a1a761,Targa,Targa,TAS,Launceston,,Suburb/Locality,-41.31000137,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a761,http://tlcmap.org/ghap,1288
a1a765,Tarleton,Tarleton,TAS,Latrobe,,Suburb/Locality,-41.22999954,146.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a765,http://tlcmap.org/ghap,1288
a1a769,Taronga,Taronga,TAS,Kingborough,,Populated Place,-42.95999908,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a769,http://tlcmap.org/ghap,1288
a1a76b,Taroona,Taroona,TAS,Kingborough,,Suburb/Locality,-42.93999863,147.3399963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a76b,http://tlcmap.org/ghap,1288
a1a770,Tarraleah,Tarraleah,TAS,Central Highlands,,Suburb/Locality,-42.29999924,146.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a770,http://tlcmap.org/ghap,1288
a1a774,Tasman,Tasman,TAS,Tasman,,Municipality/City,-43.054,147.834,TAS LGA,Only accurate to LGA,SpecLegis,,,,http://tlcmap.org/ghap/search?id=a1a774,http://tlcmap.org/ghap,1288
a1a78b,Tatlows Folly,Tatlows Folly,TAS,Circular Head,,"Locality, Unbounded",-40.83000183,145.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a78b,http://tlcmap.org/ghap,1288
a1a792,Tayene,Tayene,TAS,Launceston,,Suburb/Locality,-41.34999847,147.4499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a792,http://tlcmap.org/ghap,1288
a1a7a2,Tea Tree,Tea Tree,TAS,Brighton,,Suburb/Locality,-42.68999863,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7a2,http://tlcmap.org/ghap,1288
a1a7c1,Teepookana,Teepookana,TAS,West Coast,,District1,-42.18000031,145.4199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7c1,http://tlcmap.org/ghap,1288
a1a7c9,Telita,Telita,TAS,Dorset,,Suburb/Locality,-41.13000107,147.7599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7c9,http://tlcmap.org/ghap,1288
a1a7cc,Temma,Temma,TAS,Circular Head,,Suburb/Locality,-41.22999954,144.6900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7cc,http://tlcmap.org/ghap,1288
a1a7ec,Terrylands,Terrylands,TAS,Burnie,,"Locality, Unbounded",-41.06000137,145.8800049,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a7ec,http://tlcmap.org/ghap,1288
a1a7f0,Terryvale,Terryvale,TAS,Break O'Day,,District1,-41.29999924,148.1000061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7f0,http://tlcmap.org/ghap,1288
a1a7f5,Tewkesbury,Tewkesbury,TAS,Burnie,,Suburb/Locality,-41.20000076,145.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a7f5,http://tlcmap.org/ghap,1288
a1a803,The Barracks,The Barracks,TAS,Break O'Day,,Historical locality,-41.29999924,148.3099976,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a803,http://tlcmap.org/ghap,1288
a1a830,The Chimneys,The Chimneys,TAS,Dorset,,District1,-40.88999939,147.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a830,http://tlcmap.org/ghap,1288
a1a868,The Fisheries,The Fisheries,TAS,Glamorgan-Spring Bay,,District1,-42.15999985,148.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a868,http://tlcmap.org/ghap,1288
a1a873,The Gardens,The Gardens,TAS,Break O'Day,,Suburb/Locality,-41.15999985,148.2799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a873,http://tlcmap.org/ghap,1288
a1a876,The Glebe,The Glebe,TAS,Southern Midlands,,District1,-42.29000092,147.3500061,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a876,http://tlcmap.org/ghap,1288
a1a877,The Glen,The Glen,TAS,George Town,,District1,-41.16999817,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a877,http://tlcmap.org/ghap,1288
a1a8a1,The Jungle,The Jungle,TAS,Derwent Valley,,District1,-42.70000076,146.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a8a1,http://tlcmap.org/ghap,1288
a1a8a3,The Kick,The Kick,TAS,Circular Head,,"Locality, Unbounded",-40.86999893,144.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a8a3,http://tlcmap.org/ghap,1288
a1a8ab,The Lea,The Lea,TAS,Kingborough,,District1,-42.93999863,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a8ab,http://tlcmap.org/ghap,1288
a1a8cd,The Oasis,The Oasis,TAS,Tasman,,District1,-43.22000122,147.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a8cd,http://tlcmap.org/ghap,1288
a1a8d0,The Orchard,The Orchard,TAS,Circular Head,,"Locality, Unbounded",-40.81000137,145.2400055,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a8d0,http://tlcmap.org/ghap,1288
a1a906,The Rookery,The Rookery,TAS,West Tamar,,Historical locality,-41.27000046,146.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a906,http://tlcmap.org/ghap,1288
a1a927,The Springs,The Springs,TAS,Hobart,,District1,-42.90999985,147.2400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a927,http://tlcmap.org/ghap,1288
a1a928,The Springs,The Springs,TAS,Central Highlands,,"Locality, Unbounded",-42.02000046,146.7100067,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a928,http://tlcmap.org/ghap,1288
a1a92b,The Station,The Station,TAS,Break O'Day,,District1,-41.13000107,148.1799927,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a92b,http://tlcmap.org/ghap,1288
a1a942,The Valley,The Valley,TAS,Dorset,,District1,-41.15000153,147.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a942,http://tlcmap.org/ghap,1288
a1a943,The Valley,The Valley,TAS,West Tamar,,District1,-41.22000122,146.8699951,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a943,http://tlcmap.org/ghap,1288
a1a94d,The Waterworks,The Waterworks,TAS,Hobart,,District1,-42.90000153,147.2899933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a94d,http://tlcmap.org/ghap,1288
a1a95b,Thirlstane,Thirlstane,TAS,Latrobe,,Suburb/Locality,-41.20999908,146.5099945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a95b,http://tlcmap.org/ghap,1288
a1a993,Three Rivers,Three Rivers,TAS,King Island,,District1,-39.88999939,143.8899994,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a993,http://tlcmap.org/ghap,1288
a1a9b2,Tiberias,Tiberias,TAS,Southern Midlands,,Suburb/Locality,-42.43999863,147.3699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a9b2,http://tlcmap.org/ghap,1288
a1a9b3,Ticehurst,Ticehurst,TAS,Southern Midlands,,District1,-42.63000107,147.4499969,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a9b3,http://tlcmap.org/ghap,1288
a1a9fd,Tinderbox,Tinderbox,TAS,Kingborough,,Suburb/Locality,-43.04999924,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a9fd,http://tlcmap.org/ghap,1288
a1aa0e,Tinville,Tinville,TAS,Circular Head,,Historical locality,-41.27000046,144.8999939,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1aa0e,http://tlcmap.org/ghap,1288
a1aa22,Tods,Tods,TAS,Central Highlands,,"Locality, Unbounded",-41.95999908,146.7899933,Australian Gazetteer,,Discontinued,,,,http://tlcmap.org/ghap/search?id=a1aa22,http://tlcmap.org/ghap,1288
a1aa24,Tods Corner,Tods Corner,TAS,Central Highlands,,Suburb/Locality,-41.95999908,146.7899933,Australian Gazetteer,,Gazetted,,,,http://tlcmap.org/ghap/search?id=a1aa24,http://tlcmap.org/ghap,1288
a1aa28,Togari,Togari,TAS,Circular Head,,Suburb/Locality,-40.91999817,144.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa28,http://tlcmap.org/ghap,1288
a1aa29,Toiberry,Toiberry,TAS,Northern Midlands,,Suburb/Locality,-41.61000061,147.0299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa29,http://tlcmap.org/ghap,1288
a1aa2e,Tolmans Hill,Tolmans Hill,TAS,Hobart,,Suburb/Locality,-42.90999985,147.3000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa2e,http://tlcmap.org/ghap,1288
a1aa37,Tomahawk,Tomahawk,TAS,Dorset,,Suburb/Locality,-40.86000061,147.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa37,http://tlcmap.org/ghap,1288
a1aa53,Tonganah,Tonganah,TAS,Dorset,,Suburb/Locality,-41.18000031,147.5800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa53,http://tlcmap.org/ghap,1288
a1aa5e,Tooms Lake,Tooms Lake,TAS,Northern Midlands,,Suburb/Locality,-42.20999908,147.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa5e,http://tlcmap.org/ghap,1288
a1aa84,Tower Hill,Tower Hill,TAS,Break O'Day,,District1,-41.54000092,147.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aa84,http://tlcmap.org/ghap,1288
a1aaa5,Tranmere,Tranmere,TAS,Clarence,,Suburb/Locality,-42.90000153,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aaa5,http://tlcmap.org/ghap,1288
a1aab3,Travellers Rest,Travellers Rest,TAS,Meander Valley,,Suburb/Locality,-41.49000168,147.0800018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1aab3,http://tlcmap.org/ghap,1288
a1aabc,Tregaron,Tregaron,TAS,Dorset,,District1,-40.77000046,147.9799957,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1aabc,http://tlcmap.org/ghap,1288
