id,title,placename,state,lga,parish,feature_term,latitude,longitude,source,flag,description,datestart,dateend,linkback,tlcmaplink,layerlink,state_id
a1a202,She Oak Hills,She Oak Hills,TAS,Huon Valley,,Hill,-43.00999832,146.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a202,http://tlcmap.org/ghap,1288
a1a203,She Oak Point,She Oak Point,TAS,Flinders,,Point,-39.74000168,147.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a203,http://tlcmap.org/ghap,1288
a1a204,She Oak Point,She Oak Point,TAS,Kingborough,,Point,-43.34999847,147.1699982,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a204,http://tlcmap.org/ghap,1288
a1a205,She Oak Point,She Oak Point,TAS,West Tamar,,Point,-41.06999969,146.8000031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a205,http://tlcmap.org/ghap,1288
a1a206,She Oak Ridge,She Oak Ridge,TAS,Southern Midlands,,Ridge2,-42.15000153,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a206,http://tlcmap.org/ghap,1288
a1a207,She Oak Scrub,She Oak Scrub,TAS,Flinders,,Wood,-40.43000031,148.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a207,http://tlcmap.org/ghap,1288
a1a208,She Oak Spur,She Oak Spur,TAS,Central Highlands,,Spur2,-42.45999908,146.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a208,http://tlcmap.org/ghap,1288
a1a209,Shear Reef,Shear Reef,TAS,West Tamar,,Reef,-41.06999969,146.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a209,http://tlcmap.org/ghap,1288
a1a20a,Shear Rock,Shear Rock,TAS,West Tamar,,Island,-41.06000137,146.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20a,http://tlcmap.org/ghap,1288
a1a20b,Shearing Shed Lagoon,Shearing Shed Lagoon,TAS,King Island,,Lagoon,-40.11000061,143.8999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20b,http://tlcmap.org/ghap,1288
a1a20c,Shearwater,Shearwater,TAS,Latrobe,,Suburb/Locality,-41.15000153,146.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20c,http://tlcmap.org/ghap,1288
a1a20d,Sheas Creek,Sheas Creek,TAS,Glamorgan-Spring Bay,,Stream,-42.54000092,147.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20d,http://tlcmap.org/ghap,1288
a1a20e,Shed Hill,Shed Hill,TAS,Clarence,,Hill,-42.77000046,147.3800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20e,http://tlcmap.org/ghap,1288
a1a20f,Shed Hill,Shed Hill,TAS,Glamorgan-Spring Bay,,Hill,-42.56000137,147.8600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a20f,http://tlcmap.org/ghap,1288
a1a210,Sheep Hill,Sheep Hill,TAS,Kingborough,,Hill,-43.06999969,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a210,http://tlcmap.org/ghap,1288
a1a211,Sheep Tail Point,Sheep Tail Point,TAS,West Tamar,,Point,-41.18000031,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a211,http://tlcmap.org/ghap,1288
a1a212,Sheepdip Creek,Sheepdip Creek,TAS,Glamorgan-Spring Bay,,Stream,-42.47000122,147.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a212,http://tlcmap.org/ghap,1288
a1a213,Sheepshead Gully,Sheepshead Gully,TAS,Break O'Day,,Gully,-41.75,147.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a213,http://tlcmap.org/ghap,1288
a1a214,Sheepskin Creek,Sheepskin Creek,TAS,Break O'Day,,Stream,-41.59999847,147.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a214,http://tlcmap.org/ghap,1288
a1a215,Sheeptail Creek,Sheeptail Creek,TAS,Break O'Day,,Stream,-41.52999878,147.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a215,http://tlcmap.org/ghap,1288
a1a216,Sheepwash Bay,Sheepwash Bay,TAS,Kingborough,,Bay,-43.41999817,147.2299957,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a216,http://tlcmap.org/ghap,1288
a1a217,Sheepwash Bay,Sheepwash Bay,TAS,Kingborough,,Bay,-43.29000092,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a217,http://tlcmap.org/ghap,1288
a1a218,Sheepwash Bay,Sheepwash Bay,TAS,Tasman,,Bay,-43.22999954,147.9900055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a218,http://tlcmap.org/ghap,1288
a1a219,Sheepwash Corner,Sheepwash Corner,TAS,Northern Midlands,,Stream,-41.56000137,147.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a219,http://tlcmap.org/ghap,1288
a1a21a,Sheepwash Creek,Sheepwash Creek,TAS,Dorset,,Stream,-40.95999908,147.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a21a,http://tlcmap.org/ghap,1288
a1a21b,Sheepwash Creek,Sheepwash Creek,TAS,Kingborough,,Stream,-43.43999863,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a21b,http://tlcmap.org/ghap,1288
a1a21c,Sheepwash Creek,Sheepwash Creek,TAS,Latrobe,,Stream,-41.15999985,146.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a21c,http://tlcmap.org/ghap,1288
a1a21d,Sheepwash Flat,Sheepwash Flat,TAS,Central Highlands,,Plain,-42.29999924,147.0099945,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a21d,http://tlcmap.org/ghap,1288
a1a21e,Sheepwash Gully,Sheepwash Gully,TAS,Break O'Day,,Gully,-41.68999863,147.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a21e,http://tlcmap.org/ghap,1288
a1a21f,Sheepwash Hill,Sheepwash Hill,TAS,Southern Midlands,,Hill,-42.65000153,147.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a21f,http://tlcmap.org/ghap,1288
a1a220,Sheepwash Hills,Sheepwash Hills,TAS,Latrobe,,Hill,-41.18000031,146.6600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a220,http://tlcmap.org/ghap,1288
a1a221,Sheepwash Light,Sheepwash Light,TAS,Kingborough,,Light,-43.29999924,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a221,http://tlcmap.org/ghap,1288
a1a222,Sheepwash Pool,Sheepwash Pool,TAS,Southern Midlands,,Stream,-42.38000107,147.6799927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a222,http://tlcmap.org/ghap,1288
a1a223,Sheepyard Hill,Sheepyard Hill,TAS,Central Highlands,,Hill,-42.04999924,146.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a223,http://tlcmap.org/ghap,1288
a1a224,Sheffield,Sheffield,TAS,Kentish,,Suburb/Locality,-41.38000107,146.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a224,http://tlcmap.org/ghap,1288
a1a225,Sheffield Plains,Sheffield Plains,TAS,Waratah-Wynyard,,Plain,-41.34000015,145.5500031,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a225,http://tlcmap.org/ghap,1288
a1a226,Shell Beach,Shell Beach,TAS,Circular Head,,Beach,-40.88000107,145.5200043,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a226,http://tlcmap.org/ghap,1288
a1a227,Shell Creek,Shell Creek,TAS,Circular Head,,Stream,-40.88999939,144.6900024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a227,http://tlcmap.org/ghap,1288
a1a228,Shell Creek,Shell Creek,TAS,Circular Head,,Stream,-41.47999954,144.8300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a228,http://tlcmap.org/ghap,1288
a1a229,Shell Creek,Shell Creek,TAS,West Coast,,Stream,-41.95999908,145.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a229,http://tlcmap.org/ghap,1288
a1a22a,Shell Islands,Shell Islands,TAS,Latrobe,,Island,-41.16999817,146.5599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22a,http://tlcmap.org/ghap,1288
a1a22b,Shell Islets,Shell Islets,TAS,Circular Head,,Island,-40.66999817,144.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22b,http://tlcmap.org/ghap,1288
a1a22c,Shell Pits Point,Shell Pits Point,TAS,Circular Head,,Point,-40.81000137,145.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22c,http://tlcmap.org/ghap,1288
a1a22d,Shellfish Point,Shellfish Point,TAS,Sorell,,Point,-42.79999924,147.5899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22d,http://tlcmap.org/ghap,1288
a1a22e,Shelly Beach,Shelly Beach,TAS,Clarence,,Beach,-42.97999954,147.3999939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22e,http://tlcmap.org/ghap,1288
a1a22f,Shelly Beach,Shelly Beach,TAS,Glamorgan-Spring Bay,,Beach,-42.56000137,147.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a22f,http://tlcmap.org/ghap,1288
a1a230,Shelly Beach,Shelly Beach,TAS,Kingborough,,Beach,-43.43000031,147.2299957,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a230,http://tlcmap.org/ghap,1288
a1a231,Shelly Beach,Shelly Beach,TAS,Tasman,,Beach,-43.04999924,147.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a231,http://tlcmap.org/ghap,1288
a1a232,Shelly Beach,Shelly Beach,TAS,Tasman,,Beach,-42.97000122,147.8300018,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a232,http://tlcmap.org/ghap,1288
a1a233,Shelly Beach,Shelly Beach,TAS,Glamorgan-Spring Bay,,Populated Place,-42.56000137,147.8899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a233,http://tlcmap.org/ghap,1288
a1a234,Shelly Point,Shelly Point,TAS,Break O'Day,,Point,-41.43000031,148.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a234,http://tlcmap.org/ghap,1288
a1a235,Shelly Point,Shelly Point,TAS,Glamorgan-Spring Bay,,Point,-42.20000076,148.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a235,http://tlcmap.org/ghap,1288
a1a236,Shelstone Saddle,Shelstone Saddle,TAS,Clarence,,Hill,-42.77999878,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a236,http://tlcmap.org/ghap,1288
a1a237,Shelter Cove,Shelter Cove,TAS,Kingborough,,Cove,-43.11000061,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a237,http://tlcmap.org/ghap,1288
a1a238,Shelter Point,Shelter Point,TAS,Waratah-Wynyard,,Point,-40.91999817,145.6100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a238,http://tlcmap.org/ghap,1288
a1a239,Shene Hill,Shene Hill,TAS,Brighton,,Hill,-42.65999985,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a239,http://tlcmap.org/ghap,1288
a1a23a,Sheoak Hill,Sheoak Hill,TAS,Dorset,,Hill,-40.90999985,147.8099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23a,http://tlcmap.org/ghap,1288
a1a23b,Sheoak Point,Sheoak Point,TAS,Clarence,,Point,-42.86999893,147.3600006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23b,http://tlcmap.org/ghap,1288
a1a23c,Shepherds Bay,Shepherds Bay,TAS,Circular Head,,Bay,-40.47000122,144.7799988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23c,http://tlcmap.org/ghap,1288
a1a23d,Shepherds Hill,Shepherds Hill,TAS,Central Highlands,,Hill,-41.81999969,146.8300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23d,http://tlcmap.org/ghap,1288
a1a23e,Shepherds Hill,Shepherds Hill,TAS,Derwent Valley,,Hill,-42.75,147.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23e,http://tlcmap.org/ghap,1288
a1a23f,Shepherds Hut Lagoon,Shepherds Hut Lagoon,TAS,Glamorgan-Spring Bay,,Lagoon,-42.08000183,148.2299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a23f,http://tlcmap.org/ghap,1288
a1a240,Shepherds Rivulet,Shepherds Rivulet,TAS,Dorset,,Stream,-41.18999863,147.2599945,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a240,http://tlcmap.org/ghap,1288
a1a241,Shepherds Shore,Shepherds Shore,TAS,Central Highlands,,Beach,-42.08000183,147.1100006,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a241,http://tlcmap.org/ghap,1288
a1a242,Sheppard Creek,Sheppard Creek,TAS,Waratah-Wynyard,,Stream,-41.38999939,145.7200012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a242,http://tlcmap.org/ghap,1288
a1a243,Sheppards Hill,Sheppards Hill,TAS,Kingborough,,Hill,-43.09000015,147.2700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a243,http://tlcmap.org/ghap,1288
a1a244,Shepperds Knob,Shepperds Knob,TAS,Waratah-Wynyard,,Hill,-41.18999863,145.4400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a244,http://tlcmap.org/ghap,1288
a1a245,Sherbourne Bay,Sherbourne Bay,TAS,Glamorgan-Spring Bay,,Bay,-42.0,148.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a245,http://tlcmap.org/ghap,1288
a1a246,Sherbourne Holes,Sherbourne Holes,TAS,Glamorgan-Spring Bay,,Lagoon,-42.0,148.1799927,Australian Gazetteer,,Recorded,,,,http://tlcmap.org/ghap/search?id=a1a246,http://tlcmap.org/ghap,1288
a1a247,Sherburd Park,Sherburd Park,TAS,Kingborough,,Sports Ground,-43.0,147.3099976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a247,http://tlcmap.org/ghap,1288
a1a248,Sheridans Corner,Sheridans Corner,TAS,Central Highlands,,Cove,-42.06000137,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a248,http://tlcmap.org/ghap,1288
a1a249,Sherwins Neck,Sherwins Neck,TAS,Central Highlands,,Isthmus,-42.41999817,146.8699951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a249,http://tlcmap.org/ghap,1288
a1a24a,Sherwood Hill,Sherwood Hill,TAS,Huon Valley,,Hill,-43.02999878,147.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a24a,http://tlcmap.org/ghap,1288
a1a24b,Sherwood Hill Conservation Area,Sherwood Hill Conservation Area,TAS,Huon Valley,,Reserve,-43.02000046,147.0899963,Australian Gazetteer,,Parks 14/15,,,,http://tlcmap.org/ghap/search?id=a1a24b,http://tlcmap.org/ghap,1288
a1a24c,Shevo Bay,Shevo Bay,TAS,Flinders,,Bay,-40.54999924,148.1999969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a24c,http://tlcmap.org/ghap,1288
a1a24d,Shields Creek,Shields Creek,TAS,Huon Valley,,Stream,-43.02000046,146.9600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a24d,http://tlcmap.org/ghap,1288
a1a24e,Shillady Creek,Shillady Creek,TAS,Dorset,,Stream,-41.24000168,147.3200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a24e,http://tlcmap.org/ghap,1288
a1a24f,Shiners Hill,Shiners Hill,TAS,Central Highlands,,Hill,-42.34000015,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a24f,http://tlcmap.org/ghap,1288
a1a250,Shingle Hill,Shingle Hill,TAS,Derwent Valley,,Hill,-42.79999924,147.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a250,http://tlcmap.org/ghap,1288
a1a251,Shingle Hill,Shingle Hill,TAS,Glamorgan-Spring Bay,,Hill,-42.36000061,147.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a251,http://tlcmap.org/ghap,1288
a1a252,Shingle Hill,Shingle Hill,TAS,Huon Valley,,Hill,-43.38999939,146.9299927,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a252,http://tlcmap.org/ghap,1288
a1a253,Shingle Hill Creek,Shingle Hill Creek,TAS,Huon Valley,,Stream,-43.40999985,146.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a253,http://tlcmap.org/ghap,1288
a1a254,Shingle Hill Forest Reserve,Shingle Hill Forest Reserve,TAS,Glamorgan-Spring Bay,,Reserve,-42.36000061,147.8800049,Australian Gazetteer,,ForResv,,,,http://tlcmap.org/ghap/search?id=a1a254,http://tlcmap.org/ghap,1288
a1a255,Shingle Island,Shingle Island,TAS,West Coast,,Island,-42.58000183,145.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a255,http://tlcmap.org/ghap,1288
a1a256,Shining Mountain,Shining Mountain,TAS,Derwent Valley,,Mountain,-42.52000046,146.1399994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a256,http://tlcmap.org/ghap,1288
a1a257,Ship Stern Bluff,Ship Stern Bluff,TAS,Tasman,,Point,-43.20000076,147.75,Australian Gazetteer,,Unofficial; former spelling,,,,http://tlcmap.org/ghap/search?id=a1a257,http://tlcmap.org/ghap,1288
a1a258,Shipping Point,Shipping Point,TAS,Glamorgan-Spring Bay,,Point,-42.34000015,147.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a258,http://tlcmap.org/ghap,1288
a1a259,Shipwreck Point,Shipwreck Point,TAS,Circular Head,,Point,-40.75,145.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a259,http://tlcmap.org/ghap,1288
a1a25a,Shipwrights Point,Shipwrights Point,TAS,Huon Valley,,Point,-43.15000153,146.9700012,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a25a,http://tlcmap.org/ghap,1288
a1a25b,Shirleys Pool,Shirleys Pool,TAS,West Coast,,Pool,-42.20999908,146.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a25b,http://tlcmap.org/ghap,1288
a1a25c,Shish Kabab,Shish Kabab,TAS,Meander Valley,,Cave,-41.59999847,146.3899994,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a25c,http://tlcmap.org/ghap,1288
a1a25e,Shoal Bay,Shoal Bay,TAS,West Tamar,,Bay,-41.08000183,146.7400055,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a25e,http://tlcmap.org/ghap,1288
a1a25f,Shoal Inlet,Shoal Inlet,TAS,Circular Head,,Cove,-40.68000031,144.7299957,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a25f,http://tlcmap.org/ghap,1288
a1a260,Shoemaker Bay,Shoemaker Bay,TAS,Huon Valley,,Bay,-43.59999847,146.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a260,http://tlcmap.org/ghap,1288
a1a261,Shoemaker Point,Shoemaker Point,TAS,Huon Valley,,Point,-43.59999847,146.6499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a261,http://tlcmap.org/ghap,1288
a1a262,Shoobridge Bend,Shoobridge Bend,TAS,Hobart,,"Locality, Unbounded",-42.90000153,147.2400055,Australian Gazetteer,,In Progress,,,,http://tlcmap.org/ghap/search?id=a1a262,http://tlcmap.org/ghap,1288
a1a263,Shoobridge Creek,Shoobridge Creek,TAS,Northern Midlands,,Stream,-41.88999939,147.0899963,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a263,http://tlcmap.org/ghap,1288
a1a264,Shoobridge Island,Shoobridge Island,TAS,Central Highlands,,Island,-41.95000076,146.7700043,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a264,http://tlcmap.org/ghap,1288
a1a265,Shoobridge Park,Shoobridge Park,TAS,Glenorchy,,Park,-42.77999878,147.25,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a265,http://tlcmap.org/ghap,1288
a1a266,Shoot Hill,Shoot Hill,TAS,Huon Valley,,Hill,-43.20999908,146.9100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a266,http://tlcmap.org/ghap,1288
a1a267,Shooters Hill,Shooters Hill,TAS,Derwent Valley,,Hill,-42.72999954,146.9799957,Australian Gazetteer,,Unofficial,,,,http://tlcmap.org/ghap/search?id=a1a267,http://tlcmap.org/ghap,1288
a1a268,Shooters Hill,Shooters Hill,TAS,Northern Midlands,,Hill,-41.72999954,147.4600067,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a268,http://tlcmap.org/ghap,1288
a1a269,Shooters Hill,Shooters Hill,TAS,Waratah-Wynyard,,Hill,-41.36000061,145.6699982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a269,http://tlcmap.org/ghap,1288
a1a26a,Shooting Gallery,Shooting Gallery,TAS,Circular Head,,Slope,-40.61999893,144.9199982,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26a,http://tlcmap.org/ghap,1288
a1a26b,Shore Street Point,Shore Street Point,TAS,Clarence,,Point,-42.84999847,147.3500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26b,http://tlcmap.org/ghap,1288
a1a26c,Shorewell Creek,Shorewell Creek,TAS,Burnie,,Stream,-41.06000137,145.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26c,http://tlcmap.org/ghap,1288
a1a26d,Shorewell Park,Shorewell Park,TAS,Burnie,,Suburb/Locality,-41.06999969,145.8800049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26d,http://tlcmap.org/ghap,1288
a1a26e,Short Beach,Short Beach,TAS,Hobart,,Beach,-42.88999939,147.3300018,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26e,http://tlcmap.org/ghap,1288
a1a26f,Short Island,Short Island,TAS,Circular Head,,Island,-40.70999908,144.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a26f,http://tlcmap.org/ghap,1288
a1a270,Shorts Hill,Shorts Hill,TAS,Huon Valley,,Hill,-43.04999924,147.0700073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a270,http://tlcmap.org/ghap,1288
a1a271,Shot Tower Historic Site,Shot Tower Historic Site,TAS,Kingborough,,Reserve,-42.95000076,147.3399963,Australian Gazetteer,,Parks 14/15,,,,http://tlcmap.org/ghap/search?id=a1a271,http://tlcmap.org/ghap,1288
a1a272,Shoulder Of Mutton Plain,Shoulder Of Mutton Plain,TAS,Meander Valley,,Plain,-41.49000168,146.7400055,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a272,http://tlcmap.org/ghap,1288
a1a273,Shovel Creek,Shovel Creek,TAS,Break O'Day,,Stream,-41.00999832,148.1499939,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a273,http://tlcmap.org/ghap,1288
a1a274,Shower Cave Falls,Shower Cave Falls,TAS,Meander Valley,,Waterfall,-41.72000122,146.5299988,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a274,http://tlcmap.org/ghap,1288
a1a275,Shower Cliff,Shower Cliff,TAS,West Coast,,Cliff,-42.41999817,145.75,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a275,http://tlcmap.org/ghap,1288
a1a276,Shower Droplet Rock,Shower Droplet Rock,TAS,King Island,,Cliff,-39.97999954,144.1199951,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a276,http://tlcmap.org/ghap,1288
a1a277,Shower Falls,Shower Falls,TAS,Tasman,,Waterfall,-43.06000137,147.9499969,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a277,http://tlcmap.org/ghap,1288
a1a278,Shropshire Park,Shropshire Park,TAS,Central Coast,,Park,-41.15000153,146.1600037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a278,http://tlcmap.org/ghap,1288
a1a279,Shrouded Lake,Shrouded Lake,TAS,West Coast,,Lake,-41.97000122,145.6300049,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a279,http://tlcmap.org/ghap,1288
a1a27a,Siamese Race,Siamese Race,TAS,Break O'Day,,Aqueduct,-41.27999878,148.0399933,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27a,http://tlcmap.org/ghap,1288
a1a27b,Siamese Ridge,Siamese Ridge,TAS,Break O'Day,,Ridge2,-41.29000092,148.0599976,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27b,http://tlcmap.org/ghap,1288
a1a27c,Sibbels Hill,Sibbels Hill,TAS,Central Highlands,,Hill,-42.29999924,146.8200073,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27c,http://tlcmap.org/ghap,1288
a1a27d,Sibleys Gully,Sibleys Gully,TAS,Central Highlands,,Gully,-42.56999969,146.9400024,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27d,http://tlcmap.org/ghap,1288
a1a27e,Sideling Creek,Sideling Creek,TAS,West Tamar,,Stream,-41.29999924,146.8500061,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27e,http://tlcmap.org/ghap,1288
a1a27f,Sideling Plantation,Sideling Plantation,TAS,Launceston,,Plantation,-41.27000046,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a27f,http://tlcmap.org/ghap,1288
a1a280,Sideling Range,Sideling Range,TAS,Dorset,,Mountains,-41.22999954,147.4100037,Australian Gazetteer,,Official,,,,http://tlcmap.org/ghap/search?id=a1a280,http://tlcmap.org/ghap,1288
